stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,zone_id
28131,New Falls Rd & Appletree Pl,40.162472,-74.845356,,,1
28141,Bristol Pk & Edgley Rd,40.128949,-74.83443,,,1
28143,Bristol Pk & Comfort Inn Hotel,40.123165,-74.840066,,,1
28144,Bristol Pk & Ramada Inn Hotel,40.121228,-74.84194,,,1
28146,Green Ln & Wilson Av,40.113893,-74.840533,,,1
28149,Green Ln & Farragut Av,40.110364,-74.83784,,,0
28155,Pond St & Lincoln St,40.103146,-74.847923,,,0
28156,Pond St & Jefferson Av,40.102404,-74.849253,,,0
28157,Jefferson Av & Wood St,40.100925,-74.848355,,,0
28158,Jefferson Av & Radcliffe St,40.099607,-74.847064,,,0
28161,Radcliffe St & Walnut St,40.096401,-74.853121,,,0
28165,Henry Av & Abbottsford Av - MBFS,40.010748,-75.181561,,,1
28166,Weccacoe Av & Vandalia St,39.920176,-75.144619,,,1
28167,Bath St & Otter St,40.097161,-74.86055,,,0
28169,Pattison Av & 7th St ,39.903963,-75.162185,,,1
28170,7th St & Pattison Av - MBFS,39.90646,-75.161715,,,1
28171,Passyunk Av & 28th St 1 - MBNS,39.9214,-75.192562,,,1
28172,Bath St & Buckley St,40.099129,-74.861611,,,0
28173,Bath St & Howell St - MBFS,40.10102,-74.862528,,,0
28176,Old Orchard Rd & Fayette Dr,40.108217,-74.869871,,,0
28181,Oxford St & 59th St ,39.980482,-75.239255,,,1
28187,State Rd & River Rd,40.096135,-74.876852,,,2
28188,State Rd & Mack Dr,40.093652,-74.882586,,,2
28190,State Rd & Elm Av,40.092032,-74.887663,,,2
28193,State Rd & Linton Av,40.090229,-74.893793,,,2
28196,State Rd & Rosa Av,40.088247,-74.900396,,,2
28198,State Rd & Cedar Av,40.087192,-74.903944,,,2
28199,Lancaster Av & 60th St ,39.982752,-75.241458,,,1
28201,Cedar Av & Main Av,40.090233,-74.905495,,,2
28202,Cedar Av & Magnolia Av,40.092353,-74.906509,,,2
28206,Bristol Pk & Gray Av,40.093268,-74.91643,,,2
28208,Bristol Pk & Bensalem Blvd,40.091432,-74.92372,,,2
28209,Bristol Pk & Appleton Av - FS,40.089352,-74.926546,,,2
28210,Bristol Pk & Street Rd,40.08493,-74.933739,,,2
28218,Bristol Pk & Kings Av,40.07575,-74.956253,,,1
28219,Bristol Pk & Hulmeville Rd,40.075384,-74.958233,,,1
28229,Hulmeville Rd & Brookwood Dr,40.099656,-74.942583,,,2
28230,Hulmeville Rd & Park Av,40.105007,-74.939079,,,2
28231,Hulmeville Rd & Byberry Rd,40.108469,-74.936748,,,2
28232,Galloway Rd & Hulmeville Rd,40.110841,-74.935998,,,2
28236,Galloway Rd & Bristol Rd - MBNS,40.133924,-74.94312,,,2
28238,Neshaminy Blvd & Bristol Rd,40.138877,-74.9476,,,1
28241,Galloway Rd & Thunder Hollow Apts,40.134978,-74.943468,,,2
28242,Galloway Rd & Richlieu Rd - 1,40.131826,-74.943015,,,2
28245,Galloway Rd & Hulmeville ,40.110412,-74.9358,,,2
28246,Hulmeville Rd & Byberry Rd,40.108323,-74.937019,,,2
28247,Hulmeville Rd & Park Av,40.105275,-74.939149,,,2
28258,Bristol Pk & Hulmeville Rd,40.075019,-74.959002,,,1
28260,Bristol Pk & Station Av,40.076108,-74.953579,,,1
28267,Bristol Pk & Street Rd,40.084702,-74.933811,,,2
28268,Bristol Pk & Park Av,40.090642,-74.924556,,,2
28270,Overbrook Station,39.989681,-75.249557,,,1
28273,Bristol Pk & Gray Av,40.093046,-74.916656,,,2
28274,Bristol Pk & Haunted Ln,40.093282,-74.915471,,,2
28277,Bristol Pk & Allen Av,40.09233,-74.920625,,,2
28279,Cedar Av & Main Av,40.090386,-74.905813,,,2
28281,Lankenau & Lancaster Av - MBFS,39.989853,-75.258217,,,1
28283,State Rd & Rosa Av,40.088052,-74.900412,,,2
28285,State Rd & Church St,40.08924,-74.89643,,,2
28286,State Rd & Linton Av,40.089988,-74.893996,,,2
28289,59th St & Woodcrest Av ,39.987349,-75.241919,,,1
28292,State Rd & Mack Dr,40.093262,-74.883226,,,2
28293,State Rd & River Rd,40.096231,-74.876343,,,2
28299,Lancaster Av & 60th St,39.982681,-75.241648,,,1
28300,Dicks Av & 63rd St ,39.921778,-75.224869,,,1
28302,Veterans Hwy & Winder Dr,40.1069,-74.876852,,,0
28303,63rd St & Passyunk Av 1 - MBNS,39.918288,-75.218941,,,1
28304,Passyunk Av & Oregon Av ,39.921485,-75.190437,,,1
28307,Veterans Hwy & Rockview Dr,40.111175,-74.878866,,,0
28308,Veterans Hwy & Rockview Dr,40.111069,-74.879056,,,0
28309,Winder Dr & Veterans Hwy,40.10712,-74.87618,,,2
28317,Bath St & Howell St,40.100678,-74.862664,,,0
28318,Bath St & Mifflin St,40.099416,-74.862033,,,0
28319,Mill St & Wood St,40.095776,-74.858395,,,2
28321,Radcliffe St & Walnut St,40.096349,-74.852912,,,2
28325,JFK Blvd & 30th St,39.955829,-75.183341,,,1
28327,Market & 36th St,39.956227,-75.19397,,,1
28329,Presbyterian Medical Center,39.958236,-75.198995,,,1
28333,Osler Circle & Curie Blvd - MBFS,39.948696,-75.194751,,,1
28341,Osler Circle & Civic Center Blvd - MBFS,39.948079,-75.194104,,,1
28343,38th St & Spruce St,39.951132,-75.199112,,,1
28345,Presbyterian Medical Center,39.958137,-75.198924,,,1
28346,Market St & 36th St,39.956094,-75.19429,,,1
28351,Jefferson Av & Wood St,40.100834,-74.848001,,,2
28352,Jefferson Av & Pond St,40.102259,-74.849172,,,2
28359,Farragut St & Green Ln,40.110272,-74.83744,,,2
28362,Green Ln & Wilson Av,40.113785,-74.84019,,,1
28378,Ridge Av & Lemonte St ,40.039398,-75.223645,,,1
28380,New Falls Rd & Wistar Rd,40.160494,-74.847989,,,1
28382,New Falls Rd & Red Cedar Dr,40.157201,-74.851972,,,1
28386,Woodbourne Rd & Cobalt Ridge Dr,40.159721,-74.868269,,,1
28388,Woodbourne Rd & Oxford Valley Rd,40.166392,-74.874824,,,1
28389,Woodbourne Rd & Trenton Rd,40.167879,-74.876499,,,1
28391,Woodbourne Rd & Harmony Rd,40.17014,-74.879028,,,1
28393,Lincoln Hwy & Woodbourne Rd - FS,40.176644,-74.884499,,,1
28394,Ridge Av & Port Royal Av - MBNS,40.058502,-75.237286,,,1
28395,Easton Rd & Castlewood Rd ,40.114225,-75.140094,,,1
28396,Easton Rd & Tyson Av ,40.119835,-75.134485,,,1
28397,Old York Rd & Montgomery Av - FS,40.17912,-75.105702,,,2
28398,Old York Rd & Summit Av - MBFS,40.182073,-75.10493,,,2
28399,Old York Rd & Crescent Rd ,40.184678,-75.104385,,,2
28400,Old York Rd & Date St ,40.193937,-75.102092,,,2
28401,Street Rd & Norwood Av ,40.20388,-75.095102,,,2
28402,Jacksonville Rd & Steamboat Dr - FS,40.194455,-75.085347,,,2
28403,Thouron Av & Gorgas Ln,40.072109,-75.170428,,,1
28404,Rising Sun Av & Chew Av - FS,40.035476,-75.113965,,,1
28406,Durham Rd & Woodland Av - FS,40.158339,-74.908253,,,1
28408,Durham Rd & Claymont Av - FS,40.158105,-74.903612,,,1
28411,Durham Rd & Hollybrooke Dr,40.149185,-74.894205,,,1
28412,Durham Rd & Frosty Hollow Rd,40.14365,-74.892067,,,1
28415,New Falls Rd & Durham Rd,40.132292,-74.887212,,,1
28416,New Falls Rd & New Rodgers Rd,40.134095,-74.884728,,,1
28418,New Falls Rd & Petunia Rd,40.137997,-74.878991,,,1
28419,New Falls Rd & Plumbridge Dr,40.139395,-74.876894,,,1
28420,New Falls & Oxford Valley - MBNS,40.140215,-74.875661,,,1
28421,Oxford Valley Rd & Mill Dr,40.136574,-74.874018,,,1
28423,Mill Creek Rd & Oxford Valley -MBFS,40.128218,-74.865739,,,1
28425,Mill Creek Rd & Blue Ridge Pass,40.130045,-74.862928,,,1
28426,Green Ln & N Fleetwing Dr,40.129717,-74.85565,,,1
28429,Green Ln & Pacific Av,40.1205,-74.848551,,,1
28430,Jacksonville Rd & Van Horn Dr - FS,40.191401,-75.088205,,,2
28431,Green Ln & Elwood Av,40.11923,-74.846158,,,1
28432,Jacksonville Rd & Steamboat Dr ,40.194053,-75.085538,,,2
28435,Beaver Dam Rd & Lakeland Av,40.116526,-74.854016,,,1
28436,Street Rd & Jacksonville Rd - FS,40.197071,-75.082562,,,2
28437,Beaver Dam Rd & Venice Av,40.113957,-74.854321,,,1
28438,Old York Rd & Crescent Rd ,40.184874,-75.104456,,,2
28444,Easton Rd & Lammott Av ,40.133958,-75.124541,,,1
28445,Beaver St & Buckley St,40.102138,-74.855954,,,0
28446,Easton Rd & Hilldale Rd - MBNS,40.115374,-75.139013,,,1
28447,Easton Rd & Fairfield Rd,40.113575,-75.140866,,,1
28448,Easton Rd & Pleasant Av ,40.112426,-75.141995,,,1
28450,Cheltenham Av & Phil Ellena St ,40.075669,-75.16146,,,1
28451,Cheltenham Av & 18th St ,40.066619,-75.145397,,,1
28452,Cheltenham Av & Pitville Av ,40.066019,-75.144311,,,1
28454,Beaver St & Canal St,40.100835,-74.856047,,,0
28455,Beaver St & Pond St,40.098578,-74.856196,,,0
28456,Old US 13 & Market St,40.097153,-74.858775,,,0
28458,Wharton Rd & Rittenhouse Cr,40.117166,-74.883154,,,0
28459,Rittenhouse Cr & Wharton Rd,40.118211,-74.884386,,,0
28472,Newportville Rd & New Falls Rd,40.123761,-74.899923,,,2
28474,Bensalem Blvd & Gibson Rd,40.120277,-74.906161,,,2
28475,Bensalem Blvd & Flushing Rd - FS,40.114746,-74.909102,,,2
28477,Bensalem Blvd & Portside Dr,40.113485,-74.909988,,,2
28479,Bensalem Blvd & Mt Vernon Dr,40.11069,-74.911772,,,2
28483,Bensalem Blvd & Ford Rd - FS,40.105557,-74.915132,,,2
28486,Bridgewater Rd & Bensalem Blvd - FS,40.097946,-74.920829,,,2
28487,Bridgewater Rd & Trace Dr,40.098415,-74.922262,,,2
28488,Bridgewater Rd & Winchester Rd,40.102463,-74.925701,,,2
28489,Bridgewater & Deerfield no sign ,40.105693,-74.927654,,,2
28490,Bridgewater Rd & Ford Rd,40.107536,-74.92873,,,2
28492,Adams Rd & Ford Rd - FS,40.106389,-74.920598,,,2
28494,Adams Rd & Byberry Rd,40.110116,-74.926653,,,2
28495,G St & Luzerne St - MBFS,40.007921,-75.113118,,,1
28497,Byberry Rd & Hulmeville Rd - FS,40.108891,-74.937118,,,2
28499,Knights Rd & Tucker Rd,40.10755,-74.948151,,,2
28500,Norris St & Thompson St ,39.974362,-75.123342,,,1
28501,Butler St & Aramingo Av - FS,39.996632,-75.092642,,,1
28502,Butler St & Sepviva St ,39.998582,-75.094394,,,1
28504,Bristol Pk & Penn St,40.070714,-74.967112,,,2
28505,Bristol Pk & Poquessing Av,40.068937,-74.969347,,,2
28506,Bristol Pk & Buttonwood Av,40.06772,-74.970975,,,2
28507,Bristol Pk & Tennis Av,40.066886,-74.972234,,,2
28517,Bensalem Blvd & Jason Dr,40.108197,-74.913187,,,2
28520,Bensalem Blvd & Portside Dr,40.113217,-74.909907,,,2
28531,Rittenhouse Cr & Wharton Rd,40.116915,-74.883237,,,0
28536,Beaver St & Bristol Pk,40.110629,-74.854608,,,0
28539,Mill Creek Rd & Oxford Valley Rd,40.127732,-74.866676,,,1
28540,New Falls Rd & Plumbridge Dr,40.139498,-74.877168,,,1
28541,New Falls Rd & Petunia Rd,40.138381,-74.878718,,,1
28542,New Falls Rd & Plumtree Rd - MBNS,40.136763,-74.881237,,,1
28545,Roosevelt Blvd & Bristol St,40.018296,-75.148508,,,1
28546,Old York Rd & Luzerne St,40.013492,-75.147321,,,1
28547,Wayne Av & Windrim Av - MBFS,40.021563,-75.160635,,,1
28548,Wayne Av & Johnson St - MBNS,40.037516,-75.188879,,,1
28549,Wayne Av & Johnson St - MBFS,40.037346,-75.188738,,,1
28550,Wayne Av & Clarissa St,40.021375,-75.160423,,,1
28551,Clarissa St & Wayne Av - FS,40.020804,-75.160507,,,1
28552,Clarissa St & Wayne Av,40.021169,-75.160234,,,1
28553,Richlieu Rd & Greenwood Square,40.121397,-74.96096,,,1
28555,Richlieu Rd & Country Commons Apts,40.124954,-74.957338,,,1
28558,Neshaminy Blvd & Neshaminy Valley,40.142375,-74.940445,,,1
28559,Neshaminy Blvd & 3rd Av,40.14272,-74.939697,,,1
28561,Neshaminy Blvd & Durham Pl,40.144562,-74.935931,,,1
28563,Pasqualone Blvd & Declaration Dr,40.144098,-74.932844,,,1
28567,Pasqualone Blvd & Bensalem Blvd,40.139556,-74.929548,,,1
28569,Pasqualone Blvd & Springdale Dr,40.134749,-74.926113,,,1
28571,Pasqualone Blvd & Bristol Rd - FS,40.131849,-74.923955,,,1
28574,Hulmeville Rd & Florence Rd - FS,40.134008,-74.919287,,,1
28577,Hulmeville Rd & Bensalem Blvd,40.139111,-74.914337,,,1
28580,Washington Ln & Ogontz Av - FS,40.068279,-75.157088,,,1
28581,Walnut Ln & Morton St - MBFS,40.043166,-75.175594,,,1
28582,Wissahickon Av & Clapier St ,40.018421,-75.173471,,,1
28583,Wissahickon Av & Abbottsford Av,40.017241,-75.172076,,,1
28584,Wissahickon Av & Roberts Av -  MBFS,40.013656,-75.169434,,,1
28585,Wissahickon Av & Yelland St ,40.010671,-75.167542,,,1
28586,Butler St & 15th St ,40.010969,-75.152744,,,1
28588,Bellevue Av & Neshaminy St,40.143942,-74.912692,,,1
28592,Bellevue Av & Dehaven Av,40.154813,-74.911784,,,1
28594,Bellevue Av & Lincoln Hwy,40.158702,-74.911934,,,0
28596,Bellevue Av & Parkview Av,40.148817,-74.912234,,,1
28597,Pine St & Watson Av,40.178712,-74.917949,,,0
28598,Pine St & Winchester Av,40.181553,-74.918699,,,0
28599,Newtown & Old Mill Dr,40.188015,-74.922811,,,2
28600,Newtown & Bridgetown Pk,40.190331,-74.926278,,,2
28601,Newtown Rd & Heaton Mill,40.19256,-74.927898,,,2
28602,Newtown Rd & Taylor Dr,40.194853,-74.929089,,,2
28606,Newtown Rd & Tollgate Rd,40.205823,-74.929796,,,2
28607,Newtown Rd & Summit Trace,40.212655,-74.930779,,,2
28608,PA 332 & Summit Trace -FS,40.218519,-74.926104,,,2
28609,Penns Tr & PA 332 Bypass-FS,40.222854,-74.90981,,,2
28610,Pheasant Run Dr & Penns Tr - FS,40.225527,-74.910671,,,2
28611,Newtown-Yardley Rd & Terry Dr - FS,40.229783,-74.919485,,,2
28612,Washington Av & Elm Av,40.228828,-74.925758,,,2
28613,Lincoln Av & Washington Av - FS,40.228545,-74.931562,,,2
28614,Lincoln Av & Penn St,40.226451,-74.931868,,,2
28615,Lincoln Av & Sterling St,40.22414,-74.932157,,,2
28616,State St & PA 332,40.21723,-74.931838,,,2
28617,State St & Fountain Farm Ln,40.219135,-74.932725,,,2
28620,Lincoln Av & Sterling St - FS,40.22438,-74.931942,,,2
28621,Lincoln Av & Penn St,40.226218,-74.931692,,,2
28622,Lincoln Av & Washington Av,40.228851,-74.931294,,,2
28623,Washington Av & Congress St,40.229226,-74.934054,,,2
28626,S Eagle Rd & Silo Dr,40.234168,-74.940531,,,2
28627,S Eagle Rd & West Rd,40.235281,-74.941505,,,1
28628,Swamp Rd & Short Ln,40.235723,-74.954603,,,2
28629,Swamp Rd & Saw Mill Ln,40.235303,-74.954487,,,2
28631,S Eagle & Silo Dr,40.234188,-74.941005,,,2
28632,S Eagle Rd & Swamp Rd,40.230487,-74.940556,,,2
28634,Washington Av & Congress St - FS,40.229084,-74.934031,,,2
28635,Washington Av & Elm Av,40.228677,-74.926056,,,2
28637,Pheasant Run & Penns Trail,40.225291,-74.909911,,,2
28638,Penns Trail & PA 332,40.223737,-74.910116,,,2
28639,PA 332 & Summit Trace Rd - FS,40.218622,-74.926632,,,2
28640,State St & Fountain Farm Ln,40.21927,-74.933044,,,2
28642,Newtown Langhorne Rd & Summit Trace,40.212853,-74.931003,,,2
28643,Newtown Langhorne Rd & Green Valley,40.205449,-74.929964,,,2
28648,Newtown Rd & Heaton Mill,40.192794,-74.928311,,,2
28650,Newtown Rd & Old Mill Dr,40.1893,-74.924971,,,2
28651,Pine St & Winchester Av,40.181733,-74.91897,,,0
28652,Pine St & Watson Av,40.178883,-74.91822,,,0
28653,Bellevue Av & Durham Rd - FS,40.159653,-74.912164,,,2
28655,Bellevue Av & Dehaven Av,40.155406,-74.91192,,,1
28658,Bellevue Av & Parkview Av,40.149055,-74.912347,,,1
28660,Bellevue Av & Neshaminy St,40.144281,-74.912855,,,1
28662,Hulmeville Rd & Bensalem Blvd - FS,40.139144,-74.914559,,,1
28665,Hulmeville Rd & Florence Rd Ln,40.134008,-74.919453,,,1
28667,Hulmeville Rd & Bristol Rd,40.130717,-74.922223,,,1
28668,Pasqualone & Bristol Rd,40.131955,-74.923836,,,1
28670,Pasqualone Blvd & Springdale Dr,40.134632,-74.925794,,,1
28672,Pasqualone Blvd & Bensalem Blvd -FS,40.140079,-74.929622,,,1
28676,Pasqualone Blvd & Declaration Dr,40.143637,-74.932338,,,1
28678,Neshaminy Blvd & Durham Pl,40.144856,-74.935716,,,1
28680,Neshaminy Blvd & Bristol Rd - MBNS,40.137281,-74.950579,,,1
28682,Manheim St & McKean Av - MBNS,40.02273,-75.172368,,,1
28683,Walnut Ln & Baynton St - MBFS,40.04313,-75.175523,,,1
28685,Richlieu Rd & Country Commons Apts,40.126066,-74.95636,,,1
28686,Washington Ln & Woolston Av ,40.064368,-75.16077,,,1
28688,Richlieu Rd & Esssington Way,40.121851,-74.96065,,,1
28689,Johnson St & Sherman St - FS,40.039406,-75.188917,,,1
28691,Rising Sun Av & 13th St ,40.003565,-75.150374,,,1
28692,9th St & Louden St ,40.024951,-75.139001,,,1
28693,10th St & Wagner Av ,40.034217,-75.139933,,,1
28694,11th St & Olney Av ,40.037786,-75.139469,,,1
28695,12th St & Nedro Av ,40.042331,-75.140113,,,1
28696,Broad St & Rising Sun Av  FS,40.003302,-75.152348,,,1
28697,Broad St & Courtland St  FS,40.023097,-75.148087,,,1
28698,Broad St & Albert Einstein Dr,40.036952,-75.145361,,,1
28699,10th St & Olney Av ,40.037658,-75.13798,,,1
28700,Rockland St & 9th St ,40.02653,-75.138865,,,1
28702,North Wales Rd & Bethlehem Pk - FS,40.241362,-75.24264,,,1
28704,Horsham Rd & Bethlehem Pk,40.246834,-75.242553,,,1
28712,Broad St & Cowpath Rd,40.258559,-75.26496,,,1
28713,Broad St & Linwood Rd,40.256599,-75.267823,,,1
28714,Broad St & Medical Campus Dr,40.252421,-75.272756,,,1
28716,Broad St & 7th St,40.24663,-75.278575,,,1
28718,Broad St & 5th St,40.24427,-75.280977,,,1
28720,Broad St & 3rd St,40.242763,-75.282486,,,1
28721,Broad St & Main St,40.241533,-75.283698,,,1
28723,Main St & Richardson Av,40.24435,-75.288435,,,1
28725,Main St & Cannon Av,40.245825,-75.29091,,,1
28727,Main St & Valley Forge Rd,40.248285,-75.295044,,,1
28729,Main St & Squirrel Ln,40.250511,-75.298206,,,1
28730,Welsh Rd & Oak Park Rd,40.252102,-75.30093,,,1
28732,Welsh Rd & Orvilla Rd,40.254239,-75.304342,,,1
28735,Welsh Rd & Grist Mill Dr,40.261848,-75.316741,,,1
28740,Forty Foot Rd & Koffel Rd,40.272784,-75.30896,,,1
28745,Union St & Maple St,40.285109,-75.296484,,,1
28749,Unionville Pk & N Penn Rd,40.292954,-75.289015,,,1
28754,County Line Rd & Broad St,40.314052,-75.309556,,,1
28755,Broad St & School Ln,40.313251,-75.313365,,,1
28757,Broad St & 4th St,40.311532,-75.317272,,,1
28759,Main St & Chestnut St,40.310339,-75.32176,,,1
28760,Main St & Central Av,40.312083,-75.324583,,,1
28766,Reliance Rd & 4th St,40.319413,-75.327136,,,1
28768,Reliance Rd & Main St,40.322812,-75.324151,,,1
28772,Washington St & Lincoln Av,40.326419,-75.325983,,,1
28780,Washington St & Broad St,40.326992,-75.327267,,,1
28781,Washington St & Lincoln Av,40.326322,-75.326105,,,1
28784,Reliance Rd & Main St,40.323089,-75.324139,,,1
28790,Main St & Summit St,40.314023,-75.328152,,,1
28791,Main St & Central Av,40.312092,-75.32495,,,1
28794,Broad St & 4th St,40.3113,-75.317403,,,1
28795,Broad St & 5th St,40.311706,-75.316578,,,1
28796,Broad St & School Ln,40.313385,-75.312985,,,1
28797,County Line Rd & Broad St,40.313888,-75.309631,,,1
28802,Unionville Pk & N Penn Rd,40.293222,-75.289038,,,1
28806,Union St & Maple Av,40.285208,-75.296591,,,1
28816,Welsh Rd & Grist Mill Dr,40.261436,-75.316367,,,1
28819,Welsh Rd & Orvilla Rd,40.254257,-75.304709,,,1
28821,Welsh Rd & Park Rd,40.252004,-75.30099,,,1
28822,Main St & Oak Blvd,40.250383,-75.298255,,,1
28826,Main St & Cannon Av,40.245835,-75.291278,,,1
28831,Broad St & 3rd St,40.242673,-75.282344,,,1
28837,Broad St & Medical Center Dr,40.251696,-75.273147,,,1
28838,Broad St & Lynwood Rd,40.256322,-75.267883,,,1
28840,Cowpath Rd & Brookside Dr,40.257616,-75.26295,,,1
28848,North Wales Rd & North Whales Plaza,40.243624,-75.240387,,,1
28849,North Wales Rd & Bethlehem Pk - FS,40.241078,-75.243398,,,1
28851,North Gulph Rd & Valley Forge Rd,40.100894,-75.420614,,,1
28853,Valley Forge Park Dr & Wash Chapel,40.104423,-75.436142,,,1
28854,Valley Forge Rd & Valley Creek Rd,40.099925,-75.461771,,,1
28858,Valley Forge Rd & Eastgate Dr,40.106311,-75.47749,,,1
28862,Valley Forge Rd & Lafayette Rd,40.115394,-75.485,,,1
28863,Valley Forge Rd & Pawlings Rd - FS,40.11766,-75.48757,,,1
28864,Valley Forge Rd & Morehall Dr,40.120422,-75.497882,,,1
28866,Valley Forge Rd & Whitehorse Rd,40.120089,-75.502948,,,0
28868,Valley Forge Rd & Rossiter Av,40.121345,-75.50663,,,0
28872,Main St & 5th Av,40.125598,-75.51337,,,0
28874,Main St & 3rd Av,40.127382,-75.514,,,0
28876,Main St & 1st Av,40.1294,-75.514618,,,0
28877,Main St & Washington Av,40.130417,-75.514986,,,0
28879,Gay St & High St,40.137796,-75.518582,,,0
28880,High St & Fairview St,40.137625,-75.521577,,,0
28881,High St & Taylor St,40.137328,-75.523957,,,0
28882,Mowere Rd & Northridge Dr,40.138482,-75.532234,,,2
28884,Township Line Rd & Szabo Farm Ln,40.137432,-75.538756,,,2
28885,Schuylkill Rd & Kimberton Rd,40.132214,-75.535256,,,2
28886,Schuylkill Rd & Otis Ln,40.136857,-75.543527,,,2
28888,Schuylkill Rd & Mowere Rd - FS,40.14021,-75.546693,,,2
28889,Schuylkill Rd & Ridge Rd,40.144342,-75.548514,,,2
28891,Schuylkill Rd & Hares Hill Rd,40.153996,-75.551678,,,2
28892,Schuylkill Rd & Spring Hollow Rd,40.158644,-75.55313,,,2
28895,Schuylkill Rd & Park Rd,40.17384,-75.558368,,,2
28896,New St & Vincent Heights Cr - MBFS,40.175591,-75.556915,,,2
28898,New St & Penn St,40.177935,-75.551233,,,2
28899,New St & Church St,40.178803,-75.549078,,,2
28900,Main St & Yost St - MBFS,40.18099,-75.54824,,,2
28903,Main St & 1st Av - MBFS,40.182887,-75.543434,,,2
28905,Main St & 3rd Av,40.183514,-75.540994,,,2
28906,Main St & 4th Av,40.184944,-75.539148,,,2
28907,Main St & 5th Av,40.186213,-75.537622,,,2
28909,Main St & 7th Av,40.188822,-75.534462,,,2
28910,Main St & Lewis Rd,40.190832,-75.532167,,,2
28919,Main St & Lewis Rd,40.191091,-75.532167,,,2
28922,Main St & 5th Av,40.18648,-75.537587,,,2
28923,Main St & 4th Av,40.185212,-75.539113,,,2
28924,Main St & 3rd Av,40.184175,-75.540403,,,2
28925,Main St & 2nd Av,40.183317,-75.542155,,,2
28928,Main St & Yost St,40.180607,-75.548299,,,2
28929,New St & Church St,40.179044,-75.548924,,,2
28930,New St & Penn St,40.178176,-75.551079,,,2
28932,Main St & Schuykill Rd - MBNS,40.175787,-75.556879,,,2
28933,Schuylkill Rd Rd & Hill Church Rd,40.173973,-75.558677,,,2
28936,Schuylkill Rd & Bonnie Brae Rd,40.15851,-75.553308,,,2
28937,Schuylkill Rd & Hares Hill Rd -MBFS,40.152211,-75.551284,,,2
28939,Schuylkill Rd & Ridge Rd,40.143547,-75.548581,,,2
28942,Schuylkill Rd & Shops Valley Forge,40.136108,-75.543004,,,2
28943,Township Line Rd & Westridge Dr,40.137379,-75.53859,,,2
28945,Mowere Rd & Westridge Dr,40.138401,-75.533418,,,2
28946,High St & Taylor St,40.137132,-75.524241,,,0
28947,High St & Fairview St,40.137428,-75.521849,,,0
28948,High St & Franklin St,40.137787,-75.518795,,,0
28951,Main St & Washington Av,40.13056,-75.515211,,,0
28952,Main St & 1st Av,40.129569,-75.51489,,,0
28954,Main St & 3rd Av,40.127624,-75.514261,,,0
28956,Main St & 5th Av - FS,40.125484,-75.513519,,,0
28957,Main St & Nutt Rd,40.124153,-75.513073,,,0
28962,Valley Forge Rd & Whitehorse Rd,40.119919,-75.503243,,,0
28964,Valley Forge Rd & Dorchester Way,40.120234,-75.498166,,,1
28965,Valley Forge Rd & Pawlings Rd,40.117482,-75.487546,,,1
28966,Valley Forge Rd & Lafayette Dr,40.115162,-75.485023,,,1
28970,Valley Forge Rd & Eastgate Dr,40.106463,-75.477786,,,1
28972,Valley Forge Rd & Valley Creek Rd,40.099681,-75.461423,,,1
28975,Valley Forge Park Dr & Wash Chapel,40.104035,-75.438637,,,1
28977,North Gulph Rd & Valley Forge Rd,40.100652,-75.420662,,,1
28978,Goddard Blvd & Lockheed Martin,40.091946,-75.399306,,,4
28979,Goddard Blvd & North Gulph Rd,40.088878,-75.407152,,,1
28980,Goddard Blvd & North Gulph Rd,40.088753,-75.407081,,,4
28981,Goddard Blvd & Lockheed Martin,40.091911,-75.399578,,,4
28985,State Rd & Hemlock Av,40.068171,-74.948333,,,1
28987,State Rd & Imperial Ct,40.070014,-74.942489,,,1
28988,State Rd & Camer Dr,40.071349,-74.939357,,,1
28989,State Rd & American Dr,40.073307,-74.934836,,,1
28994,Dunks Ferry Rd & Marshall Ln,40.082371,-74.928026,,,1
28995,Dunks Ferry Rd & Clive Av,40.083073,-74.929138,,,1
28996,Winks Ln & Marshall La - MBFS,40.082778,-74.920078,,,1
29032,Marshall Ln & Dunks Ferry Rd,40.082461,-74.927782,,,1
29034,Dunks Ferry Rd & Progress Dr,40.083493,-74.92978,,,1
29038,State Rd & American Dr,40.07365,-74.934338,,,1
29039,State Rd & Camer Dr - MBNS,40.071998,-74.938219,,,1
29040,State Rd & Imperial Ct,40.070263,-74.942334,,,1
29042,State Rd & Hemlock Av,40.068339,-74.948036,,,1
29043,State Rd & Station Av,40.068308,-74.950131,,,1
29045,Station Av & Bristol Pk,40.07608,-74.953284,,,1
29046,Bristol Pk & Gravel Pk,40.07466,-74.96019,,,1
29047,Welsh Rd & Computer Av - MBNS,40.154342,-75.138748,,,2
29048,Electronic Dr & Welsh Rd - MBFS,40.161359,-75.146844,,,2
29049,Gibraltar Rd & Dresher Rd - MBFS,40.174136,-75.137163,,,1
29050,Rock Rd & Prudential Rd - MBFS,40.169512,-75.136791,,,1
29051,Gibralter Rd & Prudential Rd  -MBFS,40.171474,-75.132436,,,1
29052,Blair Mill Rd & Witmer Rd -2 MBFS,40.160859,-75.139148,,,1
29053,Welsh Rd & Computer Rd ,40.154513,-75.13928,,,2
29054,Moreland Rd & Kimball Av ,40.151673,-75.134567,,,2
29065,Pennsylvania Av & Holiday Inn,40.135315,-75.208267,,,1
29074,Commerce Dr & Best Western Hotel,40.13601,-75.199606,,,1
